key,val
3236,jul_nep_w
3237,jul_nep_w
3238,jul_nep_w
3239,jul_nep_w
3240,jul_nep_w
3241,jul_nep_w
3242,jul_nep_w
3243,jul_nep_w
3244,jul_nep_w
3245,jul_nep_w
3246,jul_nep_w
3247,jul_nep_w
3248,jul_nep_w
3249,jul_nep_w
3250,jul_nep_w
3251,jul_nep_w
3252,jul_nep_w
3253,jul_nep_w
3254,jul_nep_w
3301,bas_w
3302,bas_w
3303,bas_w
3304,bas_w
3305,bas_w
3306,bas_w
3307,bas_w
3308,bas_w
3309,bas_w
3310,bas_w
3311,bas_w
3312,bas_w
3313,bas_w
3314,bas_w
3315,bas_w
3316,bas_w
3401,rom_aug_w
3402,rom_aug_w
3403,rom_aug_w
3404,rom_aug_w
3405,rom_aug_w
3406,rom_aug_w
3407,rom_aug_w
3408,rom_aug_w
3409,rom_aug_w
3410,rom_aug_w
3411,rom_aug_w
3412,rom_aug_w
3413,rom_aug_w
3414,rom_aug_w
3415,rom_aug_w
3416,rom_aug_w
3417,rom_aug_w
3418,rom_aug_w
3419,rom_aug_w
3420,rom_aug_w
3421,rom_aug_w
3422,rom_aug_w
3501,odo_w
3502,odo_w
3601,zeno_w
3602,zeno_w
3603,zeno_w
3604,zeno_w
3605,zeno_w
3606,zeno_w
3607,zeno_w
3608,zeno_w
3609,zeno_w
3610,zeno_w
3611,zeno_w
3612,zeno_w
3613,zeno_w
3614,zeno_w
3615,zeno_w
3616,zeno_w
3617,zeno_w
3618,zeno_w
3619,zeno_w
3620,zeno_w
3621,zeno_w
3622,zeno_w
3623,zeno_w
3624,zeno_w
3625,zeno_w
3626,zeno_w
3627,zeno_w
3628,zeno_w
3629,zeno_w
3630,zeno_w
3631,zeno_w
3632,zeno_w
3633,zeno_w
3634,zeno_w
3635,zeno_w
3636,zeno_w
3637,zeno_w
3638,zeno_w
3639,zeno_w
3640,zeno_w
3641,zeno_w
3642,zeno_w
3643,zeno_w
3644,zeno_w
3645,zeno_w
3646,zeno_w
3647,zeno_w
3648,zeno_w
3649,zeno_w
3650,zeno_w
3651,zeno_w
3652,zeno_w
3653,zeno_w
3654,zeno_w
3655,zeno_w
3656,zeno_w
3657,zeno_w
3658,zeno_w
3659,zeno_w
3660,zeno_w
3661,zeno_w
3662,zeno_w
3663,zeno_w
3664,zeno_w
3665,zeno_w
3666,zeno_w
3667,zeno_w
3701,visi
3702,visi
3703,visi
3704,visi
3705,visi
3706,visi
3707,visi
3708,visi
3709,visi
3710,visi
3711,visi
3712,visi
3713,visi
3714,visi
3715,visi
3716,visi
3717,visi
3718,visi
3719,visi
3720,visi
3721,visi
3722,visi
3723,visi
3724,visi
3725,visi
3726,visi
3727,visi
3728,visi
3729,visi
3730,visi
3731,visi
3732,visi
3733,visi
3734,visi
3735,visi
3736,visi
3737,visi
3738,visi
3739,visi
3740,visi
3741,visi
3742,visi
3743,visi
3744,visi
3745,visi
3746,visi
3747,visi
3748,visi
3749,visi
3750,visi
3751,visi
3752,visi
3753,visi
3754,visi
3755,visi
3756,visi
3757,visi
3758,visi
3759,visi
3760,visi
3761,visi
3762,visi
3763,visi
3764,visi
3765,visi
3766,visi
3767,visi
3768,visi
3769,visi
3770,visi
3771,visi
3772,visi
3773,visi
3774,visi
3775,visi
3776,gallia
3777,gallia
3778,gallia
3779,gallia
3780,gallia
3781,gallia
3782,gallia
3783,gallia
3784,gallia
3785,gallia
3786,spa
3787,spa
3788,spa
3801,afr
3802,afr
3803,afr
3804,afr
3805,afr
3806,afr
3807,afr
3808,afr
3809,afr
3810,afr
3811,afr
3812,afr
3813,afr
3814,afr
3815,afr
3816,afr
3817,afr
3818,afr
3819,afr
