ID,Title,URI,Findspot
162600,Aureus with head of Tiberius,http://numismatics.org/ocre/id/ric.1(2).tib.29,
162535,Aureus with bust of Licinius I,http://numismatics.org/ocre/id/ric.7.nic.41,
162568,Medallion (1 1/2 solidi) with bust of Constantine I,http://numismatics.org/ocre/id/ric.7.nic.100,
267451,"Medallion with bust of Constantine II, struck under Constantine I",http://numismatics.org/ocre/id/ric.7.rom.302,
267452,Medallion (1 1/2 solidi) with bust of Valentinian I,http://numismatics.org/ocre/id/ric.9.thes.20,
267460,Sestertius with head of Augustus,http://numismatics.org/ocre/id/ric.1(2).aug.501,
162075,"Sestertius with inscribed shield, struck under Tiberius",http://numismatics.org/ocre/id/ric.1(2).tib.69,
162112,Sestertius with head of Nero,http://numismatics.org/ocre/id/ric.1(2).ner.274,
162285,"Sestertius with head of Divus Antoninus Pius, struck under Marcus Aurelius",http://numismatics.org/ocre/id/ric.3.m_aur.1269,
162334,"Sestertius with head of Divus Marcus Aurelius, struck under Commodus",http://numismatics.org/ocre/id/ric.3.com.662,
162025,Sestertius with head of Septimius Severus,http://numismatics.org/crro/id/rrc-466.1,
162025,Sestertius with head of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.666,
162025,"Aureus with head of Pietas, struck under C. Julius Caesar and A. Hirtius",http://numismatics.org/crro/id/rrc-466.1,
162025,"Aureus with head of Pietas, struck under C. Julius Caesar and A. Hirtius",http://numismatics.org/ocre/id/ric.4.ss.666,
162429,"Sestertius with bust of Diadumenian, struck under Macrinus",http://numismatics.org/ocre/id/ric.4.mcs.211,
162482,Sestertius with bust of Gordian III,http://numismatics.org/ocre/id/ric.4.gor_iii.276A,
162695,Medallion with bust of Magnentius,http://numismatics.org/ocre/id/ric.8.rom.410,
267378,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.652,
162479,"As with bust of Tranquillina, struck under Gordian III",http://numismatics.org/ocre/id/ric.4.gor_iii.341B,
162120,Aureus with head of Nero,http://numismatics.org/ocre/id/ric.1(2).ner.46,
162034,"Aureus with head of Apollo, struck under C. Vibius Varus",http://numismatics.org/crro/id/rrc-494.34,
162402,Sestertius with bust of Didius Julianus,http://numismatics.org/ocre/id/ric.4.dj.17,
162401,"Sestertius with bust of Manlia Scantilla, struck under Didius Julianus",http://numismatics.org/ocre/id/ric.4.dj.18A,
162132,Aureus with bust of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.358,
162413,Aureus with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.86B,
162151,Sestertius with bust of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.244,
162078,"Sestertius with Pietas seated, struck under Gaius (Caligula)",http://numismatics.org/ocre/id/ric.1(2).gai.51,
267610,"Sestertius with bust of Diva Mariniana, struck under Valerian I and Gallienus",http://numismatics.org/ocre/id/ric.5.marin.9,
162142,As with bust of Vitellius,http://numismatics.org/ocre/id/ric.1(2).vit.163,
162704,Medallic as with busts of Severus Alexander and Julia Mamaea,http://numismatics.org/ocre/id/ric.4.sa.665,
267676,"Framed medallic dupondius with oak wreath and inscription, struck under T. Quinctius Crispinus Sulpicianus",http://numismatics.org/ocre/id/ric.1(2).aug.334,
162351,"Sestertius with bust of Divus Lucius Verus, struck under Marcus Aurelius",http://numismatics.org/ocre/id/ric.3.m_aur.1507,
267709,Solidus with bust of Romulus Augustulus,http://numismatics.org/ocre/id/ric.10.rom_aug_w.3421,
162024,"Aureus with head of Marc Antony, struck under M. Barbatius Pollio",http://numismatics.org/crro/id/rrc-517.1a,
267719,As (aes grave) with heads of Dioscuri,http://numismatics.org/crro/id/rrc-14.1,
267720,As (aes grave) with head of Roma,http://numismatics.org/crro/id/rrc-24.3,
267757,Semis with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.680,
162063,Denarius with head of Augustus,http://numismatics.org/ocre/id/ric.1(2).aug.108B,
267931,Sestertius with head of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.840,
162466,Sestertius (?) with bust of Gordian I,http://numismatics.org/ocre/id/ric.4.gor_i.12,
267939,Sestertius with bust of Pupienus,http://numismatics.org/ocre/id/ric.4.pup.22A,
267940,Sestertius with bust of Gallienus,http://numismatics.org/ocre/id/ric.5.gall(1).248,
162143,Denarius with head of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.1433,
162144,Denarius with head of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.16,
162174,"Denarius with bust of Julia Titi, struck under Titus",http://numismatics.org/ocre/id/ric.2_1(2).tit.387,
162116,"Aureus with head of Divus Augustus, struck under Galba (?)",http://numismatics.org/ocre/id/ric.1(2).gal.112,
162335,"Sestertius with bust of Marcus Aurelius, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.1304A,
162287,"Sestertius with bust of Divus Antoninus Pius, struck under Marcus Aurelius",http://numismatics.org/ocre/id/ric.3.m_aur.1269,
268099,"Sestertius with bust of Salonina, struck under Valerian I and Gallienus",http://numismatics.org/ocre/id/ric.5.sala(1).45,
162320,"Aureus with bust of Diva Faustina I, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.356a_aureus,
162614,Aureus with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.68,
162065,Aureus with head of Octavian,http://numismatics.org/crro/id/rrc-490.2,
162127,Aureus with bust of Vitellius,http://numismatics.org/ocre/id/ric.1(2).vit.100,
162036,"Denarius with head of Marc Antony, struck under M. Barbatius Pollio",http://numismatics.org/crro/id/rrc-517.2,
162376,Denarius with bust of Pescennius Niger,http://numismatics.org/ocre/id/ric.4.pn.92A,
259830,Denarius with head of Otho,http://numismatics.org/ocre/id/ric.1(2).ot.22,
162336,"As with head of Marcus Aurelius, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.1292_as,
259844,Quinarius with bust of Elagabalus,http://numismatics.org/ocre/id/ric.4.el.109,
162440,Aureus with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.el.253,
162440,Aureus with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.161B,
162440,"Aureus with bust of Julia Maesa, struck under Elagabalus",http://numismatics.org/ocre/id/ric.4.el.253,
162440,"Aureus with bust of Julia Maesa, struck under Elagabalus",http://numismatics.org/ocre/id/ric.4.ss.161B,
162603,"Aureus with bust of Domitia, struck under Domitian",http://numismatics.org/ocre/id/ric.2_1(2).dom.678,
162497,Aureus with bust of Volusian,http://numismatics.org/ocre/id/ric.4.vo.153,
162498,Aureus with bust of Valerian I,http://numismatics.org/ocre/id/ric.5.val_i.276,
260236,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.lug.42a,
162530,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.lug.86a,
260238,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.lug.144a,
260240,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.tri.213a,
260241,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.tic.23a,
260242,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.tic.23b,
260243,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.rom.95a,
260244,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.rom.95a,
260245,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.tic.45a,
260246,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.tic.45b,
260247,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.tic.46b,
260248,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.tic.44a,
260249,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.tic.31a,
162531,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.tic.35b,
260250,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.tic.35a,
162532,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.anch.45a,
260251,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.tic.43b,
260653,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.anch.44b,
162419,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.anch.44a,
162533,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.alex.31a,
260253,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.alex.32b,
162529,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.alex.32a,
260254,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.tic.33b,
260255,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.anch.43a,
260256,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.tic.43b,
260155,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.tic.46b,
260157,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.anch.44a,
260158,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.thes.24b,
260159,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.aq.26a,
260160,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.nic.30b,
260176,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.aq.30a,
260177,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.aq.34b,
260178,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.alex.32a,
260179,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.aq.23a,
260180,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.aq.25b,
260181,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.thes.24a,
260182,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.aq.29a,
162290,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.3.ant.608,
162290,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.aq.29b,
162290,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.608,
162290,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.6.aq.29b,
162396,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.4.ss.800A,
162396,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.alex.31a,
162396,Sestertius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.800A,
162396,Sestertius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.6.alex.31a,
260762,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.aq.31b,
260743,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.aq.23a,
260750,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.aq.27a,
260188,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.aq.25b,
311148,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.thes.24a,
311149,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.aq.29b,
311150,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.alex.31a,
311151,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.aq.31b,
311152,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.sis.96a,
127980,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.sis.95b,
311153,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.98b,
311154,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.sis.136a,
311155,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.sis.85b,
260190,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.90b,
311156,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.sis.85a,
311157,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.sis.85a,
260191,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.sis.85b,
260192,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.90b,
260194,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.90a,
260195,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.sis.131a,
260196,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.133b,
260197,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.98b,
260198,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.rom.94a,
260199,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.rom.63,
260200,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.rom.64a,
260201,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.rom.63,
260202,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.rom.95b,
260203,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.rom.97b,
260204,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.rom.98a,
260205,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.rom.67b,
260206,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.rom.90a,
260209,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.rom.73a,
260210,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.rom.94b,
260038,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.81b,
260121,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.81a,
260122,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.sis.81a,
260080,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.carth.26a,
260081,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.carth.23b,
260082,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.carth.22a,
260083,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.thes.24a,
260084,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.thes.20a,
260085,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.her.17a,
260086,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.her.19a,
260087,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.her.18b,
260070,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.her.19a,
260091,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.cyz.9b,
260092,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.cyz.9a,
260093,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.anch.48a,
260098,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.anch.50a,
259987,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.anch.57b,
259988,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.anch.55b,
260073,Follis with bust of Maximian I Herculius,http://numismatics.org/ocre/id/ric.6.anch.54b,
260075,Follis with bust of Diocletian,http://numismatics.org/ocre/id/ric.6.alex.32a,
260099,"Follis with bust of Galerius, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.alex.27b,
260100,"Follis with bust of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.alex.27a,
260295,"Sestertius with Augustus seated, struck under Titus",http://numismatics.org/ocre/id/ric.2_1(2).tit.401,
260174,"Antoninianus with bust of Cornelia Supera, struck under Aemilian",http://numismatics.org/ocre/id/ric.4.aem.30,
162152,Dupondius with bust of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.282,
260529,Quinarius of Gallic Empire with heads of Postumus and Hercules,http://numismatics.org/ocre/id/ric.5.post.363,
260521,"Denarius with head of Cn. Pompey Magnus, struck under Sex. Pompey",http://numismatics.org/crro/id/rrc-477.3a,
162179,Quinarius with head of Nerva,http://numismatics.org/ocre/id/ric.2.ner.45,
260446,Medallion with bust of Constans,http://numismatics.org/ocre/id/ric.8.rom.377,
260658,Solidus with bust of Valens,http://numismatics.org/ocre/id/ric.9.cnp.29B,
162501,Aureus with bust of Valerian I,http://numismatics.org/ocre/id/ric.5.val_i.2,
162394,Sestertius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.794A,
162167,Sestertius with head of Domitian,http://numismatics.org/ocre/id/ric.2_1(2).dom.365,
162288,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.574,
162291,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.774,
162337,Sestertius with bust of Marcus Aurelius,http://numismatics.org/ocre/id/ric.3.m_aur.1205,
260683,Sestertius with bust of Commodus,http://numismatics.org/ocre/id/ric.3.com.557,
162384,Sestertius with bust of Commodus,http://numismatics.org/ocre/id/ric.3.com.641,
162395,Sestertius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.833,
162432,Sestertius with bust of Caracalla,http://numismatics.org/ocre/id/ric.4.crl.500A,
162455,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.393,
260776,"Sestertius with bust of Herennius Etruscus, struck under Trajan II Decius",http://numismatics.org/ocre/id/ric.4.tr_d.171A,
260777,As of Gallic Empire with bust of Postumus,http://numismatics.org/ocre/id/ric.5.post.247,
260778,Sestertius of Gallic Empire with bust of Postumus,http://numismatics.org/ocre/id/ric.5.post.139,
162209,Sestertius with bust of Trajan,http://numismatics.org/ocre/id/ric.2.tr.561,
162270,Sestertius with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.633,
162293,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.1029,
162340,Sestertius with bust of Marcus Aurelius,http://numismatics.org/ocre/id/ric.3.m_aur.908,
162408,Sestertius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.651,
162114,Dupondius with bust of Nero,http://numismatics.org/ocre/id/ric.1(2).ner.112,
162415,Denarius with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.259,
261444,Sestertius with bust of Galba,http://numismatics.org/ocre/id/ric.1(2).gal.475,
162615,Aureus with bust of Aurelian,http://numismatics.org/ocre/id/ric.5.aur.172,
162598,"Denarius with head of M. Claudius Marcellus, struck under P. Cornelius Lentulus Marcellinus",http://numismatics.org/crro/id/rrc-439.1,
162367,"Aureus with bust of Lucilla, struck under Marcus Aurelius",http://numismatics.org/ocre/id/ric.3.m_aur.783,
162607,"Aureus with bust of Faustina II, struck under Marcus Aurelius",http://numismatics.org/ocre/id/ric.3.m_aur.704,
162237,Aureus with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.50c,
162076,"Sestertius with Divus Augustus in elephant quadriga, struck under Tiberius",http://numismatics.org/ocre/id/ric.1(2).tib.62,
162148,Sestertius with bust of Vitellius,http://numismatics.org/ocre/id/ric.1(2).vit.113,
162282,"Sestertius with bust of Aelius Verus, struck under Hadrian",http://numismatics.org/ocre/id/ric.2.hdn.1055a,
162297,Sestertius with bust of Antoninus Pius,http://numismatics.org/ocre/id/ric.3.ant.1214,
162341,Sestertius with bust of Marcus Aurelius,http://numismatics.org/ocre/id/ric.3.m_aur.1137,
162099,Aureus with head of Claudius,http://numismatics.org/ocre/id/ric.1(2).cl.19,
162133,Aureus with bust of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.936,
162139,Aureus with head of Titus,http://numismatics.org/ocre/id/ric.2_1(2).tit.117,
261685,Aureus with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.43B,
162321,"Aureus with bust of Diva Faustina I, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.357B,
162612,"Aureus with bust of Caracalla, struck under Septimius Severus",http://numismatics.org/ocre/id/ric.4.crl.5_aureus,
261639,"Aureus with head of Constantius I Chlorus, struck under Diocletian and Maximian I Herculius",http://numismatics.org/ocre/id/ric.6.tri.85,
261641,Aureus with bust of Diocletian,http://numismatics.org/ocre/id/ric.5.dio.146,
162035,"Denarius with head of Gaul, struck under L. Hostilius Saserna",http://numismatics.org/crro/id/rrc-448.2a,
162597,"Denarius with veiled head of Mark Antony, struck under  P. Sepullius Macer",http://numismatics.org/crro/id/rrc-480.22,
162015,"Denarius with head of Mars, struck under L. Axsius Naso",http://numismatics.org/crro/id/rrc-400.1a,
162101,"Denarius with head of Drusus I, struck under Claudius",http://numismatics.org/ocre/id/ric.1(2).cl.70,
162121,Aureus with bust of Nero,http://numismatics.org/ocre/id/ric.1(2).ner.25,
162140,"Aureus with head of Titus, struck under Vespasian",http://numismatics.org/ocre/id/ric.2_1(2).ves.856,
162238,Aureus with bust of Hadrian,http://numismatics.org/ocre/id/ric.2.hdn.24A,
162325,"Aureus with bust of Marcus Aurelius, struck under Antoninus Pius",http://numismatics.org/ocre/id/ric.3.ant.432A,
162441,Aureus with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.164,
162470,Aureus with bust of Gordian III,http://numismatics.org/ocre/id/ric.4.gor_iii.101,
261736,Sestertius with bust of Caracalla,http://numismatics.org/ocre/id/ric.4.crl.536B,
162400,"Sestertius with bust of Julia Domna, struck under Septimius Severus",http://numismatics.org/ocre/id/ric.4.ss.857,
261772,"Sestertius with bust of Julia Soemias, struck under Elagabalus",http://numismatics.org/ocre/id/ric.4.el.406,
162456,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.495,
261769,Sestertius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.618,
162358,As with bust of Lucius Verus,http://numismatics.org/ocre/id/ric.3.m_aur.1364,
162379,"As with bust of Commodus, struck under Marcus Aurelius",http://numismatics.org/ocre/id/ric.3.m_aur.1534,
162359,Dupondius with bust of Lucius Verus,http://numismatics.org/ocre/id/ric.3.m_aur.1458,
261776,"Dupondius with bust of Commodus, struck under Marcus Aurelius",http://numismatics.org/ocre/id/ric.3.m_aur.1538,
162380,As with head of Commodus,http://numismatics.org/ocre/id/ric.3.com.644,
261779,"As (?) with bust of Crispina, struck under Commodus",http://numismatics.org/ocre/id/ric.3.com.680_as,
261782,As with bust of Septimius Severus,http://numismatics.org/ocre/id/ric.4.ss.829A,
261784,"Dupondius with bust of Julia Domna, struck under Septimius Severus",http://numismatics.org/ocre/id/ric.4.ss.877_dupondius,
261785,"As with bust of Julia Domna, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.597_as,
261786,"Dupondius with bust of Julia Domna, struck under Septimius Severus",http://numismatics.org/ocre/id/ric.4.ss.845_dupondius,
162412,"As with bust of Julia Domna, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.607_as,
261795,"As with bust of Julia Domna, struck under Caracalla",http://numismatics.org/ocre/id/ric.4.crl.596_as,
261806,As with bust of Caracalla,http://numismatics.org/ocre/id/ric.4.crl.472B,
261807,As with bust of Caracalla,http://numismatics.org/ocre/id/ric.4.crl.571A,
261757,As with bust of Macrinus,http://numismatics.org/ocre/id/ric.4.mcs.159,
261801,Dupondius with bust of Elagabalus,http://numismatics.org/ocre/id/ric.4.el.2,
261788,Dupondius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.629,
162450,Dupondius with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.601,
162451,Dupondius with bust of Maximinus I Thrax,http://numismatics.org/ocre/id/ric.4.max_i.91,
261822,"Dupondius with bust of Otacilia Severa, struck under Philip I",http://numismatics.org/ocre/id/ric.4.ph_i.203C,
261763,Dupondius with bust of Philip II,http://numismatics.org/ocre/id/ric.4.ph_i.265,
261764,Dupondius with bust of Trajan II Decius,http://numismatics.org/ocre/id/ric.4.tr_d.120C,
162487,Dupondius with bust of Trajan II Decius,http://numismatics.org/ocre/id/ric.4.tr_d.112E,
261827,"Dupondius with bust of Herennia Etruscilla, struck under Trajan II Decius",http://numismatics.org/ocre/id/ric.4.tr_d.136D,
261766,As with bust of Severus Alexander,http://numismatics.org/ocre/id/ric.4.sa.430,
261805,"As with bust of Julia Mamaea, struck under Severus Alexander",http://numismatics.org/ocre/id/ric.4.sa.711,
261768,As with bust of Gordian III,http://numismatics.org/ocre/id/ric.4.gor_iii.297B,
261810,As with bust of Gordian III,http://numismatics.org/ocre/id/ric.4.gor_iii.299B,
261813,As with bust of Philip I,http://numismatics.org/ocre/id/ric.4.ph_i.167B,
261830,As with bust of Philip I,http://numismatics.org/ocre/id/ric.4.ph_i.162B,
261815,"As with bust of Otacilia Severa, struck under Philip I",http://numismatics.org/ocre/id/ric.4.ph_i.202B,
261816,"As with bust of Philip II, struck under Philip I",http://numismatics.org/ocre/id/ric.4.ph_i.265,
261862,As with bust of Trebonianus Gallus,http://numismatics.org/ocre/id/ric.4.tr_g.117B,
261863,As with bust of Volusian,http://numismatics.org/ocre/id/ric.4.vo.253B,
261864,"As with bust of Diva Mariniana, struck under Valerian I and Gallienus",http://numismatics.org/ocre/id/ric.5.marin.11,
261866,As with bust of Gallienus,http://numismatics.org/ocre/id/ric.5.gall(1).258,
261868,"As with bust of Valerian II, struck under Valerian I and Gallienus",http://numismatics.org/ocre/id/ric.5.val_ii.36,
261869,Semis with bust of Trajan II Decius,http://numismatics.org/ocre/id/ric.4.tr_d.128,
261613,Sestertius with bust of Domitian,http://numismatics.org/ocre/id/ric.2_1(2).dom.798,
162577,Sestertius with bust of Domitian,http://numismatics.org/ocre/id/ric.2_1(2).dom.703,
162153,Sestertius with bust of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.241,
162154,Sestertius with bust of Vespasian,http://numismatics.org/ocre/id/ric.2_1(2).ves.167,
162168,Sestertius with bust of Domitian,http://numismatics.org/ocre/id/ric.2_1(2).dom.80,
